idx,DI,C1_enriched,AU_CO_enriched,found
1224,10.1145/3637907.3637948,"[JiY, South China Normal University] [ZouX, South China Normal University] [LiT, South China Normal University] [ZhanZ, South China Normal University]",CN,True
1225,10.1145/3637907.3637988,"[GuoX, Northwest Normal University] [HeX, Northwest Normal University] [PeiZ, Northwest Normal University]",CN,True
1226,10.1145/3637989.3637998,"[PuertasE, Universidad Europea de Madrid] [MariscalG, Universidad Europea de Madrid] [RequejoSM, Universidad Europea de Madrid]",ES,True
1227,10.1145/3637989.3638020,"[FreemanBC, Sunway University] [AokiK, The Open University of Japan]",MY;JP,True
1228,10.1145/3638067.3638100,"[FreireAP, Universidade Federal de Lavras] [CardosoP, Universidade Federal de Lavras] [SalgadoAdL, Universidade Federal de Lavras]",BR,True
1229,10.1145/3639474.3640055,"[LeistE, University of East Anglia] [LeeJ, University of East Anglia]",GB,True
1230,10.1145/3639474.3640058,"[LehtinenT, Aalto University] [KoutchemeC, Aalto University] [HellasA, Aalto University]",FI,True
1231,10.1145/3639474.3640059,"[FwaHL, Singapore Management University]",SG,True
1232,10.1145/3639474.3640065,"[TaoY, Southern University of Science and Technology] [ChenW, Southern University of Science and Technology] [YeQ, Southern University of Science and Technology] [ZhaoY, Southern University of Science and Technology]",CN,True
1233,10.1145/3639474.3640083,"[ParthasarathyPD, Birla Institute of Technology and Science, Pilani - Goa Campus] [JoshiS, Birla Institute of Technology and Science, Pilani - Goa Campus]",IN,True
1234,10.1145/3639474.3640084,"[SağlamT, Karlsruhe Institute of Technology] [HahnerS, Karlsruhe Institute of Technology] [SchmidL, Karlsruhe Institute of Technology] [BurgerE, Karlsruhe Institute of Technology]",DE,True
1235,10.1145/3639592.3639626,"[Ts'aoC, National Taipei University of Education] [LinY, Tamkang University] [ChouC, National Taipei University of Education] [ChangK, National Taipei University of Technology] [HanP, National Taipei University of Technology]",TW,True
1236,10.1145/3641032.3641055,"[FacciaA, University of Dubai] [RidonM, De Montfort University] [BeebeejaunZ, University of Dubai] [MoşteanuNR, University of Malta]",AE;GB;MT,True
1237,10.1145/3641237.3691645,"[LiddleD, Western Kentucky University] [GrantC, Towson University]",US,True
1238,10.1145/3641237.3691670,"[EbleMF, East Carolina University] [McCullouchSB, East Carolina University] [AmadorS, East Carolina University] [BlackmonCR, East Carolina University]",US,True
1239,10.1145/3641237.3691673,"[TrimM, University of Massachusetts Amherst] [ButlerE, University of Massachusetts Amherst] [SuttcliffeC, University of Massachusetts Amherst]",US,True
1240,10.1145/3641554.3701783,"[QinM, York University]",CA,True
1241,10.1145/3641554.3701791,"[KoutchemeC, Aalto University] [DaineseN, Aalto University] [SarsaS, University of Jyväskylä] [HellasA, Aalto University] [LeinonenJ, Aalto University] [AshrafS, Aalto University] [DennyP, University of Auckland]",FI;NZ,True
1242,10.1145/3641554.3701799,"[KoitzR, Graz University of Technology]",AT,True
1243,10.1145/3641554.3701801,"[NelsonC, Arizona State University] [DoupéA, Arizona State University] [ShoshitaishviliY, Arizona State University]",US,True
1244,10.1145/3641554.3701806,"[KannamS, University of Washington] [YangY, University of Washington] [DharmA, University of Washington] [LinK, University of Washington]",US,True
1245,10.1145/3641554.3701810,"[BorelaR, Georgia Institute of Technology] [LidingZC, Georgia Institute of Technology] [McDanielM, Georgia Institute of Technology]",US,True
1246,10.1145/3641554.3701827,"[RenzellaJ, UNSW Sydney] [VassarA, UNSW Sydney] [SolanoLL, UNSW Sydney] [TaylorA, UNSW Sydney]",AU,True
1247,10.1145/3641554.3701829,"[LiuR, Tsinghua University] [ChenS, Tsinghua University] [ChenJ, Tsinghua University] [NiuS, Tsinghua University] [MaY, Tsinghua University] [TangX, Tsinghua University]",CN,True
1248,10.1145/3641554.3701831,"[WenE, University of Auckland] [MaL, University of Auckland] [DennyP, University of Auckland] [TemperoE, University of Auckland] [WeberG, University of Auckland] [YueZ, University of Auckland]",NZ,True
1249,10.1145/3641554.3701832,"[KoitzR, Graz University of Technology] [MandlF, Graz University of Technology] [WotawaF, Graz University of Technology]",AT,True
1250,10.1145/3641554.3701834,"[ChoiJO, Carnegie Mellon University] [GuttmanRD, Carnegie Mellon University] [KisowM, Community College of Allegheny County] [RoséCP, Carnegie Mellon University] [NicholsWR, Carnegie Mellon University] [WinyardJ, Community College of Allegheny County] [LiB, Carnegie Mellon University] [BranstetterL, Carnegie Mellon University] [HerckisL, Carnegie Mellon University]",US,True
1251,10.1145/3641554.3701844,"[YuZ, University of Toronto] [LiuS, McMaster University] [DennyP, University of Auckland] [BergenA, University of Toronto] [LiutM, University of Toronto]",CA;NZ,True
1252,10.1145/3641554.3701846,"[WilkinGA, Rose–Hulman Institute of Technology] [YoderJA, Rose–Hulman Institute of Technology] [DanielMJ, Rose–Hulman Institute of Technology]",US,True
1253,10.1145/3641554.3701848,"[OhmannP, College of Saint Benedict and Saint John's University] [NovakE, Franklin & Marshall College]",US,True
1254,10.1145/3641554.3701852,"[HunterJS, McGill University] [BaiE, McGill University] [AlberiniG, McGill University] [RobinsonKA, McGill University]",CA,True
1255,10.1145/3641554.3701853,"[FilcikD, United States Military Academy] [SobieskE, United States Military Academy] [MatthewsSJ, United States Military Academy]",US,True
1256,10.1145/3641554.3701854,"[KoS, Duke University] [ChaoA, Duke University] [PangV, Duke University]",US,True
1257,10.1145/3641554.3701859,"[BenarioJG, Google (United States)] [MarroquinJ, Google (United States)] [ChanM, Gorgias Press (United States)] [HolmesE, Google (United States)] [MejiaD, The University of Texas at El Paso]",US,True
1258,10.1145/3641554.3701861,"[BarkhuffG, Georgia Institute of Technology] [PruittI, Georgia State University] [NamaniV, Georgia Institute of Technology] [JohnsonWG, Georgia State University] [BorelaR, Georgia Institute of Technology] [ZeguraE, Georgia Institute of Technology] [BourgeoisAG, Georgia State University] [ShapiroBR, Georgia State University]",US,True
1259,10.1145/3641554.3701862,"[ChallenG, University of Illinois System] [NordickB]",US,True
1260,10.1145/3641554.3701863,"[RaihanMN, George Mason University] [SiddiqML, University of Notre Dame] [SantosJCS, University of Notre Dame] [ZampieriM, George Mason University]",US,True
1261,10.1145/3641554.3701864,"[Zamfirescu-PereiraJ, University of California, Berkeley] [QiL, University of California, Berkeley] [HartmannB, University of California, Berkeley] [DeNeroJ, University of California, Berkeley] [NorouziN, University of California, Berkeley]",US,True
1262,10.1145/3641554.3701867,"[YehTY, University of California, Irvine] [TranK, University of California, Irvine] [GaoG, University of California, Irvine] [YuTT, University of California, Irvine] [FongWO, University of California, Irvine] [ChenT, Pomona College]",US,True
1263,10.1145/3641554.3701868,"[SzaboC, The University of Adelaide] [ParkerMC, San Diego State University] [FriendM, University of Nebraska at Omaha] [JeuringJ, Utrecht University] [KohnT, Karlsruhe Institute of Technology] [MalmiL, Aalto University] [SheardJ, Monash University]",AU;US;NL;DE;FI,True
1264,10.1145/3641554.3701872,"[McDanelB, Franklin & Marshall College] [NovakE, Franklin & Marshall College]",US,True
1265,10.1145/3641554.3701875,"[HaoQ, Western Washington University] [LiuR, Seattle University]",US,True
1266,10.1145/3641554.3701877,"[BrievenG, University of Liège] [MoraesMC, Colorado State University] [PawelczakD, Universität der Bundeswehr München] [VasilacheS, University of Tsukuba] [DonnetB, University of Liège]",BE;US;DE;JP,True
1267,10.1145/3641554.3701893,"[WilkinGA, Rose–Hulman Institute of Technology]",US,True
1268,10.1145/3641554.3701901,"[EricsonB, University of Michigan] [GuX, University of Michigan] [WuZ, University of Michigan] [PatelS, University of Michigan] [PadiyathA, University of Michigan]",US,True
1269,10.1145/3641554.3701903,"[HenriqueB, University of California, Berkeley]",US,True
1270,10.1145/3641554.3701906,"[HassanM, University of Illinois System] [ChenY, University of Illinois System] [DennyP, University of Auckland] [ZillesC, University of Illinois System]",US;NZ,True
1271,10.1145/3641554.3701910,"[Gonzalez-MaldonadoD, University of Illinois Chicago; University of Chicago] [LiuJ, University of Chicago] [FranklinD, University of Illinois Chicago; University of Chicago]",US,True
1272,10.1145/3641554.3701916,"[EbertJ, University of Maryland, College Park] [KramarczukK, University of Maryland, College Park]",US,True
1273,10.1145/3641554.3701924,"[BlumenthalR, Regis University] [BlumenthalJ, Regis University]",US,True
1274,10.1145/3641554.3701926,"[RayavaramP, University of Massachusetts Lowell] [UkaegbuO, University of Massachusetts Lowell] [AbbasalizadehM, University of Massachusetts Lowell] [VellamchetyK, University of Massachusetts Lowell] [NarainS, University of Massachusetts Lowell]",US,True
1275,10.1145/3641554.3701932,"[FarinettiL, Politecnico di Torino] [CaglieroL, Politecnico di Torino]",IT,True
1276,10.1145/3641554.3701933,"[LumC, University of California San Diego] [XuG, University of California San Diego] [LauS, University of California San Diego]",US,True
1277,10.1145/3641554.3701942,"[LiuZ, University of Florida] [JiaoX, New York University] [XingW, University of Florida] [ZhuW, University of Florida]",US,True
1278,10.1145/3641554.3701945,"[LiuR, Harvard University Press] [ZhaoJ, Harvard University Press] [XuBW, Yale University] [PerezC, Harvard University Press] [ZhukovetsY, Harvard University Press] [MalanDJ, Harvard University Press]",US,True
1279,10.1145/3641554.3701946,"[LiN, University of California, Irvine] [BronerS, University of California, Irvine] [KimY, University of California, Irvine] [MizuoK, University of California, Irvine] [SauderE, University of California, Irvine] [ToC, University of California, Irvine] [WangA, University of California, Irvine] [GilaO, University of California, Irvine] [ShindlerM, University of California, Irvine]",US,True
1280,10.1145/3641554.3701950,"[YanL, University of California, Berkeley]",US,True
1281,10.1145/3641554.3701953,"[DebD, Winston-Salem State University] [TaylorG, Winston-Salem State University] [BetzS, Winston-Salem State University] [MadduxBAT, Winston-Salem State University] [EbertC, West Virginia School of Osteopathic Medicine] [RichardsonF, North Carolina Agricultural and Technical State University] [CoutoJLS, Winston-Salem State University] [JarrettMS, Winston-Salem State University] [Madjd‐SadjadiZ, Winston-Salem State University]",US,True
1282,10.1145/3641554.3701957,"[BasitN, University of Virginia] [FloryanM, University of Virginia] [HottJR, University of Virginia] [HuoA, University of Virginia] [LeJ, University of Virginia] [ZhengI, University of Virginia]",US,True
1283,10.1145/3641554.3701958,"[BritoF, Florida International University] [MekdadY, Florida International University] [RossM, The Ohio State University] [FinlaysonMA, Florida International University] [UluagacAS, Florida International University]",US,True
1284,10.1145/3641554.3701961,"[BrownCM, University of Florida] [CastroLC, University of Florida]",US,True
1285,10.1145/3641554.3701972,"[AhmedUZ, National University of Singapore] [SahaiS, National University of Singapore] [LeongB, National University of Singapore] [KarkareA, Indian Institute of Technology Kanpur]",SG;IN,True
1286,10.1145/3641554.3701974,"[dureanVP, Max Planck Institute for Software Systems] [DennyP, University of Auckland] [SinglaA, Max Planck Institute for Software Systems]",DE;NZ,True
1287,10.1145/3643646,"[PiasM, Universidade Federal do Rio Grande] [Cuadros-VargasE, Universidad Católica San Pablo] [DuranR, Universidade Federal de Mato Grosso do Sul]",BR;PE,True
1288,10.1145/3643795.3648389,"[DingleA, Charles University] [KrulišM, Charles University]",CZ,True
1289,10.1145/3643834.3661587,"[LongT, Columbia University] [GeroKI, Harvard University] [ChiltonLB, Columbia University]",US,True
1290,10.1145/3649165.3690094,"[MaI, University of California, Irvine] [Krone-MartinsA, University of California, Irvine] [LopesCV, University of California, Irvine]",US,True
1291,10.1145/3649165.3690095,"[TiseJ, Center for Advancing Health; Institute for Advancing Computing Education] [McGillMM, Institute for Advancing Computing Education]",US,True
1292,10.1145/3649165.3690100,"[MacNeilS, Temple University] [RogalskaM, Temple University] [LeinonenJ, Aalto University] [DennyP, University of Auckland] [HellasA, Aalto University] [CroslandX, Western Governors University]",US;FI;NZ,True
1293,10.1145/3649165.3690101,"[HellasA, Aalto University] [LeinonenJ, Aalto University] [LeppänenL, University of Helsinki]",FI,True
1294,10.1145/3649165.3690107,"[LimY, Zhejiang University] [WengK, Zhejiang University]",CN,True
1295,10.1145/3649165.3690116,"[GolesteanuMA, United States Military Academy] [VowinkelGB, United States Military Academy] [DoughertyRE, United States Military Academy]",US,True
1296,10.1145/3649165.3690124,"[TotoB, Georgia Institute of Technology] [JoynerD, Georgia Institute of Technology]",US,True
1297,10.1145/3649165.3690125,"[KerslakeC, Simon Fraser University] [DennyP, University of Auckland] [SmithDH, University of Illinois Urbana-Champaign] [PratherJ, Abilene Christian University] [LeinonenJ, Aalto University] [Luxton-ReillyA, University of Auckland] [MacNeilS, Temple University]",CA;NZ;US;FI,True
1298,10.1145/3649165.3690130,"[ZahnM, North Carolina State University] [HeckmanS, North Carolina State University] [BattestilliL, North Carolina State University]",US,True
1299,10.1145/3649217.3653539,"[BrooksA, University of Wisconsin–Stout]",US,True
1300,10.1145/3649217.3653542,"[KasinidouM, University of Trento; Fondazione Bruno Kessler; Cyprus Research and Innovation Center (Cyprus); Open University of Cyprus] [KleanthousS, University of Trento; Fondazione Bruno Kessler; Cyprus Research and Innovation Center (Cyprus); Open University of Cyprus] [BussoM, University of Trento; Fondazione Bruno Kessler; Cyprus Research and Innovation Center (Cyprus); Open University of Cyprus] [RodasM, University of Trento; Fondazione Bruno Kessler; Cyprus Research and Innovation Center (Cyprus); Open University of Cyprus] [OtterbacherJ, University of Trento; Fondazione Bruno Kessler; Cyprus Research and Innovation Center (Cyprus); Open University of Cyprus] [GiunchigliaF, University of Trento; Fondazione Bruno Kessler; Cyprus Research and Innovation Center (Cyprus); Open University of Cyprus]",IT;CY,True
